TSNE1,TSNE2,Cluster
10.87216,-27.090487,1
-32.094437,-58.893135,1
-59.39148,18.802767,0
-8.886036,27.349108,0
-64.43924,-10.472148,0
-39.326218,57.942646,0
1.1637049,47.752857,0
66.44536,-35.43074,1
1.2225902,49.69221,0
39.027187,-15.416385,1
60.796978,38.54073,1
-96.945595,9.630747,0
36.075165,-31.755365,1
25.573023,-29.003166,1
-9.428764,0.9397632,0
75.23161,21.035591,1
-46.056206,39.7606,0
-31.587938,-14.435377,1
22.878098,62.475582,1
-34.84943,45.45784,0
-67.204254,-1.2525908,0
82.29002,-24.271254,1
62.53549,30.610785,1
-24.644432,46.833584,0
22.878098,62.475582,1
67.51364,57.639942,1
-24.876657,46.8715,0
21.094082,-31.522879,1
67.98465,38.633404,1
17.940512,-28.669607,1
-75.02286,4.746059,0
-72.67215,-12.685739,0
-2.7584026,32.59988,0
24.62214,18.253466,0
-38.389156,15.5777025,1
-73.45661,16.182724,0
34.45288,-34.647934,1
-39.519615,56.691185,0
48.191494,-25.700651,1
45.692726,19.582186,0
27.8196,-0.8804356,1
10.971561,-1.5080945,1
-26.898235,51.876957,0
-18.968252,21.690853,0
-51.952175,40.195095,0
-18.53216,-0.30192387,0
-82.849205,-1.8379649,0
-88.61765,39.8712,0
-75.96793,9.272972,0
-0.7420709,-32.60975,1
-14.838738,56.774544,0
22.878098,62.475582,1
87.8848,-26.17011,1
17.498924,-79.31764,1
59.172665,-41.824036,1
-62.989536,-13.172773,0
58.454967,58.228382,0
-17.787619,-57.800148,1
-36.56633,-21.37819,1
-88.17328,-3.1675158,0
37.407017,49.129604,1
-35.928566,60.059326,0
-86.79758,11.264916,0
-34.51665,49.385952,0
47.66236,78.93085,1
-13.993813,31.414675,0
-74.77928,16.513063,0
-36.997997,56.32472,0
-1.5670029,-56.96025,1
-78.323555,-8.900858,0
22.878098,62.475582,1
37.407017,49.129604,1
-32.63703,10.803813,0
54.376534,60.651775,1
44.229256,18.204578,1
43.172626,18.76141,1
-24.258585,-26.987202,1
23.101957,1.4672457,1
-56.734615,-6.6305676,0
-8.086276,-53.478886,1
-62.519096,4.519803,0
22.878098,62.475582,1
16.804653,-76.826,1
103.49683,9.199698,1
-63.095215,-20.412315,0
29.471111,-4.4106684,0
50.132652,-12.79301,1
90.21076,-27.383884,1
-77.91401,6.32968,0
-31.940176,78.47524,0
65.08177,6.272437,1
-15.217685,-57.15973,1
-86.71128,-2.466744,0
5.1621456,7.2286735,1
27.311003,-17.383444,0
-32.80601,-70.0132,1
-19.43551,-75.49709,1
-72.813446,-6.943915,0
44.723724,-0.6378319,1
-30.278965,28.132952,0
-35.206413,67.85825,0
-35.083637,49.59936,0
105.87184,5.3232102,1
-23.942587,-26.675093,1
3.714333,-70.23082,1
69.59415,-1.4083025,1
37.849457,5.836625,0
-62.293453,-5.8687234,0
-9.998687,-2.8641262,0
22.878098,62.475582,1
-35.31426,53.130867,0
47.567898,77.06424,1
65.67193,38.893387,1
22.878098,62.475582,1
50.826374,25.675995,1
41.552887,-48.703053,0
-37.618446,3.9684637,1
-33.672997,-70.33612,1
-19.669025,-60.57363,1
88.3101,38.37406,1
31.38532,72.90533,1
22.878098,62.475582,1
101.028076,11.352001,1
-56.89102,-15.9612465,0
-41.389896,-17.367119,1
-36.61849,-15.528651,1
-11.247665,18.350498,0
68.884964,54.44812,1
-41.095524,56.09162,0
-2.0445206,-78.84459,1
-36.617336,-31.438488,1
22.878098,62.475582,1
-22.732435,-82.915344,1
102.7013,-10.550817,1
-21.918114,-26.772942,1
-35.307297,-44.771343,1
-36.1697,51.643604,0
-30.212997,-31.226393,1
57.225346,-13.916245,1
67.75871,55.25087,1
22.878098,62.475582,1
1.6976362,-79.56332,1
74.991066,-55.836792,1
50.63749,-14.283268,1
22.878098,62.475582,1
-19.898365,-27.218233,1
64.60841,32.15236,1
-86.36136,-6.1059294,0
-57.792534,6.080936,0
17.930614,-34.774147,0
3.8736405,-33.98687,1
37.407017,49.129604,1
45.745544,-53.994637,1
26.543476,-67.74781,1
-37.585613,50.658623,0
-16.558165,-7.7876143,0
3.2178922,-33.238003,1
-19.227219,4.876946,0
-31.56439,20.462988,0
-57.818752,21.280474,0
18.965456,45.68433,0
-16.209478,-51.772793,1
20.630089,-45.93233,1
-29.678349,-79.920685,1
-28.928625,-7.7534795,1
54.655838,60.356735,1
30.156372,-17.823456,1
-22.41967,2.5521126,0
28.147219,70.70505,0
60.8587,21.797167,1
37.352974,16.108597,1
18.612568,-40.035774,1
3.5890555,31.960844,0
20.979574,-65.4541,1
43.544037,-17.944723,1
11.122489,42.75853,0
3.831828,27.434889,1
-18.013905,28.398346,0
12.319747,-9.488563,1
-44.951466,22.03791,0
-97.46794,16.883053,0
47.562508,77.3016,1
9.775104,-85.320114,1
-61.19755,-25.366638,0
12.634597,22.191511,1
-13.975157,53.85967,0
52.6019,-14.019914,1
-39.015804,65.394035,0
-45.85223,32.270535,0
-18.309647,-75.42055,1
45.253433,-20.542107,1
39.794334,6.1127167,1
58.93172,7.0748296,1
-12.420541,-56.514442,1
37.8997,8.9532795,0
34.328197,-18.432854,1
10.744494,33.738083,0
1.6334518,-77.821785,1
35.101177,-34.70445,1
-17.31283,9.440815,0
-90.9482,30.025753,0
51.208015,-54.35745,1
-10.873185,64.53138,0
-13.772498,65.86752,0
31.382612,72.91,1
34.11286,17.816088,1
22.878098,62.475582,1
-79.83281,-18.664808,0
22.878098,62.475582,1
-12.164488,19.734837,1
48.333874,-24.920227,1
37.407017,49.129604,1
37.678646,-7.3225703,1
47.669807,-9.187287,1
-86.80912,-3.5984895,0
64.42037,3.4098668,1
-28.691278,61.19217,0
45.746544,-51.938534,1
67.07631,40.00723,1
75.89679,12.831529,1
80.03765,-10.565669,1
22.878098,62.475582,1
63.350662,5.035408,1
47.563755,77.18324,1
-1.9148102,-75.58278,1
104.165474,8.453924,1
90.203316,38.245262,0
-2.8386252,-18.677095,1
-74.075905,-14.128998,0
-23.558075,12.27496,0
42.45806,-16.638996,1
-20.414679,-42.46402,1
-17.573498,-57.8014,1
-35.34504,60.356014,0
-63.43271,46.18738,0
67.28237,39.97036,1
-37.083496,-75.18459,1
60.58633,21.383007,1
60.155254,52.818428,1
-19.154062,18.463926,0
13.969815,14.544134,1
32.00422,-0.4974539,1
-43.704266,23.193033,0
-29.759445,-65.940025,1
16.816006,65.68382,1
-9.946085,45.591064,0
61.69242,12.48824,1
15.7994,-5.5008082,1
-2.0474267,-53.902092,1
11.636232,17.341047,1
71.06544,0.7805317,1
42.24046,-15.77215,1
-80.82298,11.988551,0
-28.514408,-46.11445,1
-77.716805,29.45416,0
68.68563,9.249591,1
-85.47027,12.835001,0
0.9177455,28.340736,1
63.617626,5.5235996,1
-35.01375,54.733273,0
-44.443527,34.41643,0
-54.030964,34.844303,0
59.032364,11.917179,1
9.149635,-24.967936,1
-60.674595,27.070963,0
78.71901,26.374708,1
-17.142014,2.441951,0
69.32012,54.65342,1
25.53938,-0.5067837,1
-16.766514,-28.527378,1
-94.688324,12.536155,0
-19.14538,-59.93646,1
-15.361693,25.20252,0
68.06829,-46.31754,1
-12.151877,33.494278,0
54.38847,-17.864597,1
74.991066,-55.836792,1
-26.989418,8.0078535,0
12.572965,-4.706097,1
2.4019191,-2.0470119,1
60.608124,56.640625,1
17.532331,8.041568,1
34.14035,-25.531244,1
50.475677,-24.897999,1
37.483723,-75.61048,1
-71.67711,16.325838,0
68.3882,8.286969,1
49.961544,9.116418,1
-34.787952,-78.60496,1
-39.000248,-28.156193,1
64.38854,-8.028068,1
-3.8557773,32.0915,1
56.777706,-4.45306,1
-2.0650947,32.446533,1
56.176235,-6.5841727,1
-41.087032,6.9249945,1
54.697086,9.682709,1
3.5107644,-70.30134,1
10.948393,-87.47423,1
31.137281,18.814215,1
9.880209,-39.680634,0
31.38532,72.90533,1
-9.894375,-13.874693,1
21.521517,-64.06739,1
32.875587,-21.026167,0
72.02442,19.483356,1
37.376904,50.56321,1
56.546898,-41.153637,1
22.878098,62.475582,1
59.889683,50.05085,1
-16.264963,11.181276,0
78.50098,25.331465,1
-21.380238,-33.97677,1
-3.0492926,48.15372,0
-11.6516485,4.5952835,0
69.95914,28.805485,1
22.878098,62.475582,1
-60.098957,-18.270569,0
-19.110697,-3.1725407,0
16.086695,-72.69178,1
32.035164,-3.1916108,1
16.816006,65.68382,1
43.75398,-0.6385405,1
2.9277503,47.81335,1
56.37169,57.571568,1
-34.197716,-12.434056,0
-57.010986,35.042107,0
-62.392326,3.4801147,0
51.620514,81.1735,1
19.337769,-27.694664,1
-62.56229,9.53065,0
27.242859,-41.334774,1
70.38422,36.889286,1
-3.7194512,-83.246025,1
34.823444,-71.185455,1
29.003843,-36.119022,1
33.265503,-27.707317,1
22.878098,62.475582,1
20.56219,21.527843,1
72.45108,21.244724,1
44.68888,-21.20214,0
-72.846115,-5.435689,0
22.878098,62.475582,1
-24.31244,-19.302946,1
-16.314348,-85.175385,1
-38.175343,67.09198,0
-29.199484,-19.688766,1
-27.715876,22.314463,1
-11.754775,64.97382,0
-35.05489,69.81102,0
22.878098,62.475582,1
56.113544,-41.06402,1
-9.993156,72.30041,0
75.23602,22.247738,1
-40.543724,18.588442,0
61.25065,21.352018,1
-7.799828,44.18671,0
55.69484,58.30881,1
62.714237,-5.678262,1
11.233862,-26.530552,1
72.5512,18.85401,1
103.76216,-4.493463,1
-98.07595,14.995483,0
-41.39298,-56.303726,1
59.062035,52.143597,1
-2.6060216,-59.796562,1
-22.534895,-29.02863,1
-74.83165,13.300228,0
-73.433914,-26.501102,0
11.459017,47.806206,0
-11.01726,4.797917,0
-88.19795,-5.4425483,0
-68.52721,-14.315562,0
36.973392,-33.623653,1
36.440826,-27.149899,1
-60.623177,-12.82773,0
27.436441,-67.89763,1
-89.826706,39.501785,0
-15.062867,66.71689,0
-20.296976,-74.651665,1
102.56574,10.085731,1
67.09763,53.673218,1
21.1406,20.905724,1
21.210485,43.400352,1
61.100063,40.297264,1
67.50742,0.7879083,0
-90.339035,2.5889258,0
-6.8100286,64.48898,0
30.396854,14.71274,1
0.78325635,-38.655945,1
-85.90576,18.60217,0
15.601626,4.648116,1
-90.46368,34.423557,0
45.948605,-27.613049,1
-43.887733,34.81242,0
28.516165,-37.04595,1
-30.842304,-22.80315,0
27.124249,23.535795,1
63.9022,-7.803593,1
53.931934,9.247892,1
24.143167,-30.441805,1
-30.62892,-82.13281,1
-78.745346,5.2501407,0
22.878098,62.475582,1
-42.647995,17.830526,1
-30.998787,28.15334,1
-57.522667,5.9404783,0
22.878098,62.475582,1
-15.6630745,-60.328827,1
33.322224,-18.237738,1
-40.70946,51.406746,0
-25.1535,-70.368675,1
-30.251957,-6.068944,1
-66.08162,10.790829,0
21.21426,-10.133055,1
40.41403,-20.480911,1
40.33491,-14.060592,1
-31.77238,-72.05453,1
1.9021425,-2.8605347,1
-19.081394,4.9095473,0
-55.876175,-5.081623,0
-31.980106,-29.920225,1
106.55375,2.076164,1
-21.623188,9.898833,0
-21.283672,23.384829,0
91.71346,33.26636,1
-30.698662,-30.147583,1
62.52099,13.709773,1
61.168392,54.8257,1
47.2192,-27.181404,1
19.10161,-47.474457,1
60.266293,-2.7551062,1
-5.115296,64.42083,0
-26.223139,-84.755714,1
29.791716,22.863346,1
-32.393353,-6.840817,0
20.95624,-26.348751,1
-29.444725,27.07329,0
27.666647,-67.93874,1
-18.828136,-33.77016,1
-57.800262,-19.61111,0
22.878098,62.475582,1
-34.950264,2.5454955,1
77.82915,-8.335518,1
61.579586,45.229393,1
-27.831522,-50.55858,1
-90.11766,42.36831,0
-28.334747,-3.0122247,1
70.09051,-48.04323,1
9.573156,-39.98555,0
-57.21474,25.373192,0
-1.0228807,34.07676,1
65.778275,-44.96756,1
-16.499935,7.306127,0
103.71168,8.986381,1
-21.035686,44.745037,0
-13.624412,-63.990997,0
96.81141,14.346142,1
-18.973942,-17.56907,1
11.272224,-26.749136,1
-38.795135,-30.80103,1
8.494486,-74.915405,1
-23.409077,-44.334118,1
22.878098,62.475582,1
7.7020073,39.35635,0
7.710229,-73.02944,1
62.776943,31.64003,1
22.878098,62.475582,1
55.48043,59.739414,1
77.22863,-8.756281,1
27.872034,66.54113,1
-66.772545,-21.493128,0
58.24304,58.02071,1
22.878098,62.475582,1
-89.05116,7.930513,0
22.878098,62.475582,1
68.18471,-0.8590299,1
18.125557,-76.49331,1
45.91299,-19.74213,1
-43.220768,23.502188,0
-29.196276,-53.231842,1
4.078847,-72.77845,1
-2.6587331,-59.561047,1
20.881588,15.685696,1
38.60968,-78.026245,1
14.966875,-32.509342,1
32.24126,-0.5636901,1
21.053852,-81.272545,1
106.46342,3.0997524,1
60.609543,56.642193,1
-25.496912,52.692284,0
16.816006,65.68382,1
74.39357,-22.645283,1
26.571054,-41.189053,1
16.816006,65.68382,1
-84.52586,0.9561518,0
63.606068,5.091189,1
-22.731335,5.889365,0
-30.170002,-20.17139,1
22.878098,62.475582,1
35.04922,1.1710154,1
72.475204,13.8993025,1
35.48684,21.36802,1
18.398638,5.338375,1
-69.08479,-11.673177,0
1.168198,-40.86995,1
64.88832,-1.5086291,1
-20.154568,-61.936142,1
-73.99418,-11.970392,0
15.125444,30.308184,1
105.8824,-2.2387767,1
52.018127,18.032032,1
-20.511297,55.05908,0
-38.979836,65.48862,0
52.113495,-13.238315,1
52.801407,-0.12912862,1
-6.5500617,-60.04235,1
19.145014,-40.025208,1
-55.664738,-15.211366,0
10.582946,10.641936,1
58.711395,34.49954,1
69.8133,54.21097,1
-41.288136,-16.088072,1
72.51687,20.573895,1
-15.552518,-60.81888,1
-37.939617,42.64221,0
-35.877747,-52.19268,1
-64.88557,-27.836452,0
68.172386,8.272677,1
37.407017,49.129604,1
8.3055315,45.858253,1
-60.726456,8.842839,0
-10.135119,40.149117,0
48.928513,-61.59079,1
61.722378,52.20204,1
-24.474121,8.775293,0
3.849182,21.952784,1
22.878098,62.475582,1
48.71471,4.6026325,1
69.80657,54.264927,1
68.46628,-34.09107,1
-90.31953,24.475101,0
60.186455,56.376938,1
-40.994137,48.573776,0
-13.357311,-70.24047,1
-29.527578,16.391108,0
44.077583,0.25621107,1
51.620514,81.1735,1
70.82537,1.3591863,1
56.169888,-6.8445444,1
19.626537,3.5539906,1
-68.49644,-14.138851,0
-36.619392,15.197559,0
-73.76347,-17.393549,0
22.878098,62.475582,1
-75.82148,7.3899875,0
11.058846,-87.913704,1
-21.60676,17.449043,0
36.538868,-31.355436,1
32.482574,4.84869,0
26.619875,-21.968397,1
9.210373,-4.937529,1
-33.696007,29.663961,0
-12.080552,2.4071767,0
68.73095,54.237843,1
-87.00555,7.44729,0
41.741394,-55.775356,1
68.44956,-34.068054,1
-64.287506,9.76568,0
-19.511255,21.828844,0
-67.46312,9.965209,0
-71.42375,-21.319916,0
13.196057,-39.12322,1
-17.125942,-83.559685,1
53.82201,18.031029,1
-90.674286,15.326084,0
29.30979,22.315079,1
-75.308945,-24.628572,0
43.758648,9.623681,1
37.407017,49.129604,1
-95.552216,17.473475,0
-7.4019904,-55.180553,1
37.407017,49.129604,1
56.880207,57.77541,1
59.86329,50.852955,1
45.066864,12.988823,1
61.21572,42.857765,1
-86.550865,-1.9355906,0
-39.782932,0.5036372,1
1.4838378,-76.53776,1
32.488247,0.0657359,1
46.87444,-31.325438,1
-28.534863,-82.09778,1
106.518684,0.85351783,1
18.827822,-65.63035,1
70.18146,28.1312,1
-74.8081,7.1021514,0
49.709152,-23.832834,1
66.46216,58.103085,1
-59.242565,5.438615,0
88.25067,37.80299,1
60.950684,39.527504,1
60.249344,-41.07015,1
-57.739872,-10.57267,0
22.686487,9.665033,1
17.664394,18.235283,1
22.878098,62.475582,1
-28.791233,61.31816,0
1.5041116,15.756105,1
1.6651989,24.954678,1
-29.666433,76.15133,0
7.1770062,47.710342,0
55.753452,-14.725575,1
-17.653372,-47.77419,1
-23.576973,-74.42954,1
-83.61965,14.318247,0
22.878098,62.475582,1
-25.411503,-71.88006,1
61.697376,42.944736,1
50.60753,9.286214,1
-38.0786,-46.624363,1
63.02347,14.858196,1
26.840145,-67.80065,1
-87.07044,-3.871257,0
-19.821505,-76.24928,1
-22.882685,17.704885,0
67.83005,7.606457,1
41.910965,-53.750576,1
-54.196495,4.212655,0
22.878098,62.475582,1
-45.55846,34.935234,0
105.10811,7.119039,1
-17.02911,-83.72171,1
-5.5007143,-76.81703,1
49.39844,-53.760944,1
21.354446,21.876621,1
-24.977005,-15.109609,1
23.282835,-37.934566,1
20.692886,-80.51894,1
50.78554,-55.92526,1
-27.787386,-70.33407,0
6.9005694,9.894153,1
-63.493378,45.195175,0
40.29059,15.441113,1
56.67087,-41.18079,1
-75.02535,14.704504,0
-61.635437,4.0338717,0
22.878098,62.475582,1
20.81973,-8.520881,1
-56.433662,-17.39558,0
41.78217,-24.892881,1
-5.2241015,23.445745,1
-38.613445,-30.6438,1
26.821245,0.46382722,1
49.990143,-44.31608,1
-25.770136,-70.56528,1
79.787636,-8.811876,1
-31.963682,-71.37107,1
74.68052,19.002785,1
-90.547806,32.756058,0
-25.707022,-85.177505,1
-1.5614991,-81.1976,1
42.08436,-31.288574,0
37.64642,-23.78705,1
-17.889767,24.245325,1
35.472713,-29.007557,1
61.771183,45.7429,1
-40.39097,-11.67923,1
-25.064743,-67.558815,1
-8.109112,14.75347,1
-84.6657,5.3470817,0
-4.2523103,-84.663925,1
-5.6520853,-14.183903,1
-71.17182,1.6829375,0
43.83654,-22.284214,1
44.571487,20.267277,1
-7.2367554,67.433304,0
-25.520512,-13.357564,1
-21.439243,-79.45116,1
18.459461,15.309251,1
-55.77592,16.396679,0
-32.113663,-79.5661,1
47.66236,78.93085,1
9.072799,-25.295975,1
66.32566,-31.78188,1
82.80228,-24.437414,1
39.793583,-14.564349,1
-73.1681,-7.705816,0
-4.4370165,50.891247,0
21.403646,-8.927421,1
49.85206,20.22911,1
-32.691822,71.408516,0
-62.176384,-12.345541,0
38.819057,8.579887,1
79.758865,25.390076,1
20.225826,-79.67328,1
51.139256,20.656267,1
3.384731,12.253738,1
2.4359481,-2.6231923,0
-90.86507,14.070402,0
70.55707,1.9435693,1
-27.229176,-79.03923,1
63.942154,32.836212,1
68.38297,38.513645,1
16.816006,65.68382,1
30.271212,18.113888,1
69.656075,29.156658,1
12.856386,45.87168,1
-71.140884,-28.535393,0
-1.8861575,4.1673937,0
0.14104451,-76.50323,1
-90.25808,9.229744,0
69.796104,28.180403,1
-92.9731,5.850921,0
22.878098,62.475582,1
-0.8460951,45.241863,0
-34.302402,-24.868917,1
61.999588,-0.37430203,1
-54.498528,5.041735,0
-16.503912,24.24663,1
3.540517,28.67362,0
-33.129612,-59.375137,1
52.582184,26.176287,0
44.319107,-48.17018,1
-31.701376,-5.3288913,1
-12.804924,68.139755,0
60.23446,-2.5850682,1
-20.890554,61.554607,0
-88.91587,27.744225,0
98.75235,15.784636,1
-36.03638,-0.34012654,1
21.035007,35.93966,1
59.3266,-12.675002,1
56.249187,-12.130655,1
22.878098,62.475582,1
22.04407,2.3234124,1
-83.71525,-20.20145,0
-27.697134,-75.99334,1
47.330795,-51.156223,1
41.584057,20.448923,1
24.697447,-30.192383,1
17.236477,-72.69626,1
-90.09559,25.678211,0
79.61318,-10.571713,1
7.29135,-52.426586,1
38.025627,-76.531204,1
11.390304,34.940754,1
65.707634,16.917137,1
106.25449,4.0302877,1
61.94675,9.185917,1
37.181404,8.6045475,0
12.927323,-23.65185,1
47.707756,10.698474,1
-39.258617,10.348816,0
-58.42047,14.092915,0
-10.00807,64.98504,0
-0.641399,55.472103,0
25.825075,-2.4613967,1
-15.861105,30.474474,1
41.812378,-50.174828,0
-30.456923,63.009052,0
-74.00251,-15.247686,0
61.92574,42.598797,1
72.31493,5.424097,1
53.995674,-5.389213,1
22.878098,62.475582,1
68.9328,-33.14777,1
86.501785,35.435764,1
-40.32376,-31.177387,1
33.913513,-70.689674,1
-9.338698,-18.583454,0
61.895073,-42.93853,1
-38.35123,-53.276505,0
-14.713881,-13.767337,1
-0.12733248,-12.414019,1
27.70098,-67.9435,1
-67.36477,-20.419395,0
92.82751,31.787651,1
9.358514,-1.5726068,0
-64.34535,-8.820737,0
8.410524,-34.305,1
-16.846012,31.779821,1
-29.253126,68.42679,0
-28.199398,-9.072511,1
-70.4066,-21.635035,0
50.23564,25.252687,1
31.033249,-29.876566,0
-21.797298,-41.72964,1
20.924772,-40.082222,1
21.998213,36.717648,0
37.407017,49.129604,1
35.558636,-72.24388,1
4.2122955,-54.3336,1
68.94901,54.492958,1
36.312553,-16.703432,1
29.493649,-6.0729265,1
64.130066,-44.15243,1
-74.481316,-1.9837512,0
57.327423,4.468754,1
57.40207,-41.34593,1
-91.51429,26.26758,0
-38.657894,-30.39193,1
-35.4969,-25.315681,1
-29.763908,-80.006775,1
79.0956,-8.765451,1
-24.72923,-4.9445777,0
35.570423,-7.1823745,1
-11.755131,41.051285,0
12.568909,-42.69492,1
-36.79927,60.21586,0
-33.73099,-28.913208,1
11.858553,-38.986084,1
57.249405,4.4999847,1
61.14549,12.350436,1
2.7119143,-69.99684,1
-50.44545,40.69473,0
-0.1735844,-29.334154,1
-15.825778,-14.564104,1
-10.216611,14.879363,1
-52.18764,17.095806,0
-21.990053,-83.0431,1
-32.431786,-50.45842,1
-38.2618,-40.24892,1
-68.676414,-20.496979,0
-69.86402,-16.863249,0
-21.60555,38.31435,0
-64.245255,-13.057364,0
23.12511,10.296166,0
50.886486,-21.750317,1
-2.0052483,-78.66631,1
43.06559,-0.092733175,0
-35.139164,-20.990263,1
63.398224,20.452217,1
5.258722,-21.394255,1
16.816006,65.68382,1
7.4783287,-1.5900342,1
88.310295,38.374016,1
66.50998,-32.096165,1
-29.527727,44.285385,0
21.515368,20.90193,1
-60.60418,-0.7647273,0
22.259432,-66.59443,1
21.271126,6.924356,1
23.013538,-66.811386,1
50.2944,-22.222025,1
-34.937553,46.26277,0
46.20047,-55.96572,1
63.818398,33.68717,1
-11.100791,-50.867153,0
12.468015,30.563133,0
-77.877594,-8.956002,0
56.104385,8.852557,1
-26.39577,-49.00965,1
-12.962485,-2.7357411,0
-3.5333755,-59.008392,1
39.649273,48.108677,1
-31.00254,27.03116,0
35.74822,-26.872839,1
105.38408,-4.038313,1
-25.690262,-29.502834,1
-14.946598,-27.204533,1
24.976198,12.790267,1
-51.5088,30.016552,0
67.220215,8.306012,1
-27.415302,15.853698,1
-35.81351,61.506153,0
17.431524,4.475813,1
-17.952343,-60.333885,1
-23.434185,-78.19341,1
8.423397,-34.41018,1
17.441011,27.274347,1
67.56325,8.291023,1
51.299194,23.469156,1
-12.341974,26.938402,0
86.510796,-25.643099,1
-30.197565,-38.1669,1
52.83681,62.02008,1
-6.416581,59.795902,0
-14.423746,29.743221,0
-33.83739,-48.353256,1
-62.000954,27.303953,0
33.312084,-30.225824,1
49.432713,-21.860035,1
19.933628,-46.416286,1
16.175686,31.50983,1
37.23192,-2.6013222,0
16.816006,65.68382,1
78.07893,27.220798,1
15.571456,13.790482,1
51.428383,9.389384,1
-19.957167,-26.980806,1
-61.800064,43.00726,0
10.962307,-87.526726,1
58.813602,6.947092,1
74.84142,16.807926,1
-21.628323,-37.39368,1
-90.19934,42.82962,0
19.952103,-40.320435,1
48.37895,-60.92108,1
32.875698,-28.753315,1
21.267899,38.132427,0
30.216417,-41.635956,1
3.646421,-72.84462,1
3.8537633,32.28518,0
49.792793,14.4226265,1
-82.021164,-19.130445,0
-82.993034,-22.222933,0
-40.084164,-15.584222,1
-46.443035,16.673931,0
-36.733444,-74.759,1
66.459625,-34.936317,1
-33.168262,-48.460663,0
60.221226,21.129166,1
-3.947076,55.318127,0
48.36353,-62.90544,1
-59.378525,17.039675,0
-90.376205,27.752258,0
106.16221,3.5598772,1
9.3509865,-24.864742,1
-76.305626,9.455253,0
58.3226,11.573373,1
62.82687,-6.194307,1
69.61757,28.278595,1
16.816006,65.68382,1
68.759766,54.032482,1
-26.045258,-17.34933,1
-10.939332,-35.036293,1
16.816006,65.68382,1
60.609592,56.642345,1
-52.6563,34.306255,0
-30.624657,-81.40081,1
-26.162632,-84.58701,1
-59.44515,-15.922732,0
49.79837,-13.77333,1
-37.83488,22.435083,0
-57.569183,12.76149,0
49.997463,9.156556,1
33.04933,-31.521236,1
63.893745,10.342133,1
-74.96422,15.883257,0
-23.956778,-2.1586568,0
-39.066242,-2.19093,1
-30.432384,76.55626,0
16.816006,65.68382,1
-34.44391,22.476536,0
68.466324,8.285057,1
85.44829,-32.86343,1
-27.74844,-78.74406,1
-15.049511,26.27599,1
8.627649,-34.375713,1
-80.81628,19.853045,0
35.282665,16.223946,1
37.673775,19.246967,1
37.407017,49.129604,1
-25.566942,-20.331951,1
-17.45193,37.289368,0
16.816006,65.68382,1
-66.139,10.966139,0
-33.60157,71.53665,0
16.816006,65.68382,1
-2.5154552,-76.11041,1
-39.55928,-53.800175,1
19.986217,15.056591,1
-3.737529,-59.200855,1
6.750555,48.699905,0
-6.713139,43.705544,0
76.61427,-60.28779,1
16.816006,65.68382,1
64.559166,34.312748,1
92.89541,15.429832,1
-88.50643,18.81252,0
-62.43392,46.57456,0
-32.22236,45.29734,0
27.872034,66.54113,1
-22.739958,-44.892666,1
-10.97869,-1.3240373,0
-90.315254,36.56213,0
-57.12081,25.20653,0
79.78817,-8.033382,1
-36.72655,72.18173,0
-95.47401,13.130554,0
-16.463308,7.707056,0
-31.485065,-28.691744,1
-19.7552,14.221373,0
21.695219,37.87517,1
24.629988,-30.532883,1
-87.72289,36.070534,0
39.127613,-27.690027,1
-19.598507,39.160336,0
-4.639605,7.945948,0
2.1721723,-0.5325298,1
-32.522266,-27.75478,0
-11.675332,18.214586,0
-86.52636,7.1467967,0
-33.763195,-69.83009,1
14.737159,-21.15067,1
53.89857,-40.36755,1
-7.7615037,-2.1005728,0
67.50157,57.67735,1
-20.459719,26.82001,0
3.3839762,-72.996826,1
-13.714092,33.194958,0
11.581846,13.123713,1
-31.085527,-47.34322,1
20.330658,7.188054,1
-59.589386,24.481958,0
-82.93999,2.59568,0
-59.91064,-21.209871,0
39.51908,6.2283287,1
16.816006,65.68382,1
49.642315,1.1729302,1
59.025814,51.511932,1
20.890848,-27.193987,0
-63.99369,46.32177,0
-55.597588,40.304066,0
28.174234,11.0476,1
61.72711,22.986343,1
37.906597,-7.35852,1
10.209977,20.73865,1
-35.345596,71.80825,0
-20.628944,-18.347374,1
-0.79578894,35.135597,1
-43.218582,7.797425,1
34.04372,-35.444077,1
11.672549,10.136805,1
-60.652744,25.087902,0
72.06648,-22.905855,1
9.765861,27.85686,1
-27.549614,-48.279915,1
-26.086206,51.849403,0
47.605072,-58.8845,1
-17.134996,22.395632,1
-35.814743,-76.41483,1
-67.55363,1.8651956,0
-13.532327,-84.02506,1
61.302586,12.073795,1
-21.36591,-50.091866,1
42.231003,-17.472973,1
12.787842,45.903713,0
-4.5024676,7.9498506,0
96.33586,14.754894,1
1.8355011,-35.398666,1
47.72121,12.858797,1
80.08606,-10.562043,1
85.379974,-29.37977,1
-45.669846,15.8422165,0
-41.71704,-52.11345,1
76.15625,28.706854,1
6.179887,49.378372,1
77.083565,-9.060325,1
39.319366,50.258884,1
-85.312584,12.179193,0
29.97577,0.7598924,0
-58.0531,36.973465,0
16.816006,65.68382,1
52.05432,25.387201,1
-87.664345,33.4165,0
1.3483849,-78.93317,1
27.442541,-40.257877,1
75.90909,-59.827156,1
-8.365111,-16.921743,1
-30.46998,-5.7374306,0
30.536533,2.762207,1
-16.14468,-85.66413,1
-17.837753,22.634567,1
-3.6034012,-83.75449,1
69.53637,28.32482,1
-73.07963,-14.774605,0
16.816006,65.68382,1
